usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002Y3R,W1021,2022-10-31T15:14:31-04:00,FA,P0485357,527895,----,P0485357,10,6089,00000207149750521548,W000L28W,2179356,----,6,2179356,----,6,0,0,null,null,null,null,null,0,null,DANPERE,2179356,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002VQ8,W1021,2022-10-31T15:14:31-04:00,L,P0473392,531178,----,P0473392,16,null,null,null,null,null,null,null,null,594,0,0,null,30,3,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002Y5D,W1021,2022-10-31T15:14:31-04:00,FA,P0486149,500413,----,P0486149,10,5644,00000207149750520039,W000L2IV,2032951,----,6,2032951,----,6,0,0,null,null,null,null,null,0,null,ALEALLEN,0716170184241,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002Y5R,W1021,2022-10-31T15:14:31-04:00,FA,P0485295,500512,----,P0485295,10,1254,00000207149750517671,W000L2LU,203448,----,24,203448,----,24,0,0,null,null,null,null,null,0,null,KIMALLEN,203448,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002Y94,W1021,2022-10-31T15:14:31-04:00,L,P0485002,536706,----,P0485002,16,null,null,null,null,null,null,null,null,810,0,0,null,11,4,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YAI,W1021,2022-10-31T15:14:31-04:00,FA,P0477090,536706,----,P0477090,16,6351,00050601501806029151,W000L3E4,2446573,----,18,2446573,----,12,1,1,null,null,null,null,null,0,null,ISABRIOS,5060150185151,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YAK,W1021,2022-10-31T15:14:31-04:00,FA,P0477090,536706,----,P0477090,16,6351,00050601501806029069,W000L3F3,2437259,----,48,2437259,----,48,0,0,null,null,null,null,null,0,null,LUCAZUA,5060150185106,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002VQZ,W1021,2022-10-31T15:14:31-04:00,L,P0477693,531855,----,P0477693,10,null,null,null,null,null,null,null,null,5169,0,0,null,25,2,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YAZ,W1021,2022-10-31T15:14:31-04:00,CC,P0485900,500512,----,P0485900,null,null,00000207149750561919,null,null,null,null,null,null,null,0,0,null,null,null,null,null,0,null,MYIHARP,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YCU,W1021,2022-10-31T15:14:31-04:00,L,P0476433,500629,----,P0476433,30,null,null,null,null,null,null,null,null,159,0,0,null,53,3,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YE0,W1021,2022-10-31T15:14:31-04:00,FA,P0482413,534172,----,P0482413,20,8007,00005341720000017394,W000L41Y,2375152,----,26,2375152,----,26,1,0,null,null,null,null,null,0,null,ELIMILLE,0860004015710,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YEW,W1021,2022-10-31T15:14:31-04:00,FA,P0482967,528174,----,P0482967,16,7004,00008192040109962119,W000L490,2316750,----,12,2316750,----,12,0,0,null,null,null,null,null,0,null,ESMREVEL,0819204019271,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YFQ,W1021,2022-10-31T15:14:31-04:00,AR,P0482286,532036,----,P0482286,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,3,0,0,null,SAMVALEN,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YGM,W1021,2022-10-31T15:14:31-04:00,L,P0485083,529503,----,P0485083,16,null,null,null,null,null,null,null,null,3457,0,0,null,288,15,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YGS,W1021,2022-10-31T15:14:31-04:00,FA,P0479944,531954,----,P0479944,10,6156,00000324211074664587,W000L4KD,2442119,----,71,2442119,----,71,1,0,null,null,null,null,null,0,null,ESMREVEL,0818107026935,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YHO,W1021,2022-10-31T15:14:31-04:00,AR,P0475367,534586,----,P0475367,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,9,1,0,null,BRIUSCAN,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YJA,W1021,2022-10-31T15:14:31-04:00,FA,P0477049,534586,----,P0477049,16,6259,00008844869004207912,W000L5FM,2127363,----,6,2127363,----,6,0,0,null,null,null,null,null,0,null,DAVSTILE,3474636397884,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YMB,W1021,2022-10-31T15:14:31-04:00,CC,P0482160,536151,----,P0482160,null,null,00005361510004025006,null,null,null,null,null,null,null,0,0,null,null,null,null,null,0,null,ALEALLEN,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YN6,W1021,2022-10-31T15:14:31-04:00,AR,P0482160,536151,----,P0482160,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,21,3,0,null,BRIUSCAN,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YNP,W1021,2022-10-31T15:14:31-04:00,L,P0478599,536078,----,P0478599,16,null,null,null,null,null,null,null,null,44,0,0,null,4,1,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YOC,W1021,2022-10-31T15:14:31-04:00,FA,P0478276,532424,----,P0478276,15,6014,00000053242417920461,W000L6BK,1855709,----,12,1855709,----,12,0,0,null,null,null,null,null,0,null,ESMREVEL,8809535802002,2022-11-04
